Block,Street,lat,lon
3600,CAMERON AVE,49.27288037082615,-123.18481350551016
2000,DUNBAR ST,49.26602421497274,-123.18373133802886
700,W 50TH AVE,49.22574957634733,-123.13292540451394
300,E 48TH AVE,49.226267015725846,-123.06241843206102
1300,E 39TH AVE,49.23490432185247,-123.06048462000629
300,W GEORGIA ST,49.2796698,-123.115106
300,W 4TH AVE,49.268372708414766,-123.16802979988441
100,E 6TH AVE,49.26545458360071,-123.09793894839464
0,W 8TH AVE,49.26445433343878,-123.1349402207505
3600,POINT GREY RD,49.27204580353642,-123.16662029125202
200,E 1ST AVE,49.26961300458511,-123.07013205149656
900,MAIN ST,49.3252425,-123.143217
1100,PENDRELL ST,49.28943044828831,-123.14302415129735
1300,CREELMAN AVE,49.27449836796125,-123.15016020140685
4400,NW MARINE DRIVE,49.2748108536942,-123.20624349335134
5000,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
400,PENTICTON ST,49.27930547359348,-123.05196823517933
500,LILLOOET ST,49.27533776610352,-123.0388956643526
2500,CORNWALL AVE,49.272527866758566,-123.15140247306292
1000,W 10TH AVE,49.26298122342149,-123.16007935506033
3000,BIRCH ST,49.266700814991346,-123.13322355075118
2800,BIRCH ST,49.266700814991346,-123.13322355075118
1500,ARBUTUS ST,49.26460696437234,-123.15291600265175
1700,ARBUTUS ST,49.26460696437234,-123.15291600265175
1700,VINE ST,49.23984419596111,-123.15974756312896
0,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
2700,PANDORA ST,49.28296071093066,-123.02702114957141
0,POWELL ST,49.28405378163237,-123.06927969687074
4200,ATLIN ST,49.246259565194144,-123.04584993243567
600,E 13TH AVE,49.258734860130964,-123.07954455460225
500,BUTE ST,49.28018938489427,-123.13578430526341
800,E 58TH AVE,49.21762173196085,-123.10201157113686
6300,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
4400,ATLIN ST,49.246259565194144,-123.04584993243567
300,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
400,UNION ST,49.277401843691074,-123.08494373016588
1000,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
1300,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
1600,KITCHENER ST,49.272292886456704,-123.04681104341932
3000,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
6700,WILTSHIRE ST,49.22811803173414,-123.14655791421688
2700,W 22ND AVE,49.25266139313618,-123.15720660091159
2800,W 20TH AVE,49.2546892640869,-123.18756575484858
3400,E 27TH AVE,49.246753743667234,-123.06394239970822
700,CAMBIE ST,49.2492150960783,-123.11539090524424
0,E 6TH AVE,49.26545458360071,-123.09793894839464
1700,E 13TH AVE,49.258734860130964,-123.07954455460225
2800,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
2800,PANDORA ST,49.28296071093066,-123.02702114957141
2100,FRANKLIN ST,49.28230491145681,-123.08022185053078
300,RICHARDS ST,49.28389251320959,-123.11219890599861
3600,EAST KENT AVE N,49.20934943755498,-123.07738934857956
2000,E 43RD AVE,49.23086799715353,-123.05423499659204
1300,TED NORTHE LANE,49.287015417628155,-123.13391319883787
1400,SEE-EM-IA LANE,49.28343289739472,-123.13483940394087
400,W 2ND AVE,49.268471354173876,-123.01900681315158
4300,W 10TH AVE,49.26298122342149,-123.16007935506033
1300,HENSHAW LANE,49.29039418221794,-123.14128684059123
1300,JERVIS ST,49.282457726818144,-123.13547628414761
2400,W 6TH AVE,49.266263496690875,-123.14330665670455
800,DENMAN ST,49.293252185071,-123.13278832372042
2900,E 8TH AVE,49.26340290713782,-123.08615921498024
3300,E 8TH AVE,49.26340290713782,-123.08615921498024
400,KEEFER ST,49.27922249467093,-123.1035282339291
1300,W 67TH AVE,49.21066842867243,-123.12612979887705
3800,W 10TH AVE,49.26298122342149,-123.16007935506033
4400,W 4TH AVE,49.268372708414766,-123.16802979988441
600,BURRARD ST,49.28347620299196,-123.12253533515829
900,THURLOW ST,49.284435007954905,-123.12510257255244
1700,POWELL ST,49.28405378163237,-123.06927969687074
1300,W 72ND AVE,49.20568321713261,-123.1325691018614
8600,KERR ST,49.23258317084075,-123.04024086468313
1700,E 41ST AVE,49.23264245809472,-123.07408125728466
5600,BAILLIE ST,49.23653864620578,-123.12228879558589
400,DENMAN ST,49.293252185071,-123.13278832372042
0,ST GEORGE ST,49.21153931821845,-123.09429233756627
2200,FRANKLIN ST,49.28230491145681,-123.08022185053078
3500,WELLINGTON AVE,49.24291536716827,-123.03707664043952
0,E 22ND AVE,49.250606525513945,-123.038916243761
2100,E 35TH AVE,49.23841010365025,-123.0697337031646
3400,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
700,UNION ST,49.277401843691074,-123.08494373016588
100,WILLIAM ST,49.27402798262585,-123.07588470098692
3300,AUSTREY AVE,49.23830892595396,-123.03598616378244
2300,BRUNSWICK ST,49.26619140806924,-123.09688960429996
200,E 15TH AVE,49.2568325360398,-123.06761032987232
4800,HEATHER ST,49.248436249067716,-123.1204107274682
600,W 32ND AVE,49.243368668894256,-123.1938669562315
3100,TURNER ST,49.27908428414427,-123.0427755010141
2100,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
400,E 44TH AVE,49.230143914748496,-123.09395844110165
8000,COLUMBIA ST,49.26324444369478,-123.10946385027341
5100,COMMERCIAL ST,49.23924248675055,-123.06854388484463
4900,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
5500,STAMFORD ST,49.23358037861804,-123.03136786081511
1200,CONNAUGHT DRIVE,49.24078627730938,-123.1423794012757
6700,TISDALL ST,49.22267027369213,-123.1207582217214
100,W 48TH AVE,49.227353978722505,-123.12430368958432
300,W 45TH AVE,49.23098364667928,-123.16883587026294
6000,ATHLONE ST,49.23237284236696,-123.13649358571001
4100,W 11TH AVE,49.26278126382685,-123.20060620052341
4000,W 37TH AVE,49.23731905788833,-123.11888712259989
1100,W 12TH AVE,49.26106802909867,-123.15665680117485
2900,POINT GREY RD,49.27204580353642,-123.16662029125202
1500,VINE ST,49.23984419596111,-123.15974756312896
3200,W 36TH AVE,49.23953773703653,-123.18776087125211
2200,W 5TH AVE,49.26653047663682,-123.10709823256131
600,BROUGHTON ST,49.287241625731355,-123.13097537031018
400,HAWKS AVE,49.27788632529206,-123.0872870958922
1900,ARBUTUS ST,49.26460696437234,-123.15291600265175
400,E 7TH AVE,49.264326777945506,-123.08808173629431
2000,SCOTIA ST,49.26808478818446,-123.09780059703978
2700,E 1ST AVE,49.26961300458511,-123.07013205149656
1800,HENSHAW LANE,49.29039418221794,-123.14128684059123
800,BIDWELL ST,49.29011252015495,-123.1344055722779
1900,EIHU LANE,49.285004514390224,-123.1243629441943
1000,SMITHE ST,49.28209979869905,-123.12420930935966
2300,W 5TH AVE,49.26653047663682,-123.10709823256131
3300,THE CRESCENT,49.2556543,-123.13513334944183
3400,SOPHIA ST,49.230699287575305,-123.09946196289492
600,W 6TH AVE,49.266263496690875,-123.14330665670455
2000,W 2ND AVE,49.26968297868206,-123.13941241733518
1000,EXPO BLVD,49.27639029788111,-123.11399663984523
1800,HARO ST,49.28794214986822,-123.13212207846966
2500,W 4TH AVE,49.268372708414766,-123.16802979988441
1700,HARO ST,49.28794214986822,-123.13212207846966
1700,SEE-EM-IA LANE,49.28343289739472,-123.13483940394087
300,NIGEL AVE,49.24597558162973,-123.11114980151049
0,E 28TH AVE,49.24504725404995,-123.06896412572789
600,PACIFIC BLVD,49.273492251728335,-123.12367410015517
2100,ONTARIO ST,49.24747198861629,-123.10505632911918
400,COLUMBIA ST,49.26324444369478,-123.10946385027341
2000,BALSAM ST,49.2661034239486,-123.15996904634517
1200,CYPRESS ST,49.27115653749774,-123.14784700331332
1500,W BROADWAY,49.263649475047416,-123.1389344042681
7700,WINDSOR ST,49.26290687922258,-123.08329920426632
1000,E 62ND AVE,49.213714384469995,-123.07058696565451
2100,BAYSWATER ST,49.26670528520914,-123.1711430074112
500,UNION ST,49.277401843691074,-123.08494373016588
5800,VINE ST,49.23984419596111,-123.15974756312896
3100,MACDONALD ST,49.27127822009398,-123.16821201510902
3600,CLARK DRIVE,49.28202302348328,-123.0770833260843
200,ABBOTT ST,49.28411006755971,-123.10631053579574
400,KASLO ST,49.246413081290015,-123.04710411476991
0,CASSIAR ST,49.248843816651444,-123.03108852897213
100,CASSIAR ST,49.248843816651444,-123.03108852897213
3600,E PENDER ST,49.280263136498185,-123.06797654648987
3600,PANDORA ST,49.28296071093066,-123.02702114957141
2000,WALL ST,49.2907027,-123.05651357315898
0,E 52ND AVE,49.2219364009875,-123.05267072876488
6200,FRASER ST,49.26197907672559,-123.08913300412429
600,E 48TH AVE,49.226267015725846,-123.06241843206102
1300,E KING EDWARD AVE,49.24853956064168,-123.08414099818646
3200,QUEBEC ST,49.271086992086865,-123.10239064507557
3500,CAMBIE ST,49.2492150960783,-123.11539090524424
3700,W 17TH AVE,49.256125380240704,-123.1211843810125
2800,SASAMAT ST,49.26468864865465,-123.20908933004453
1300,W 73RD AVE,49.20405275,-123.1352128475803
8200,CHESTER ST,49.231715907876804,-123.08921971318185
3600,QUEBEC ST,49.271086992086865,-123.10239064507557
200,E 7TH AVE,49.2649269,-123.1046143
5600,BOUNDARY RD,49.20664864201525,-123.02334473319803
1800,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
2400,E HASTINGS ST,49.281125450000005,-123.0235139
0,W 2ND AVE,49.26968297868206,-123.13941241733518
2900,GRANVILLE ST,49.25901295951559,-123.13874691672915
1400,W 11TH AVE,49.26278126382685,-123.20060620052341
300,W 43RD AVE,49.23280413347681,-123.17446699979811
400,W 43RD AVE,49.23280413347681,-123.17446699979811
1900,DUNBAR ST,49.26602421497274,-123.18373133802886
2500,BALSAM ST,49.2661034239486,-123.15996904634517
3400,W BROADWAY,49.263649475047416,-123.1389344042681
3600,W BROADWAY,49.263649475047416,-123.1389344042681
11100,SCALES PLACE,49.24058028018964,-123.02507638257093
100,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
5500,LINCOLN ST,49.23071376390526,-123.02646954025455
7100,STIRLING ST,49.21911625422778,-123.06071228186174
100,E 24TH AVE,49.24877964096827,-123.04036769916765
1700,E 22ND AVE,49.250606525513945,-123.038916243761
2300,E 28TH AVE,49.24504725404995,-123.06896412572789
2000,E 28TH AVE,49.24504725404995,-123.06896412572789
3300,CAMBIE ST,49.2492150960783,-123.11539090524424
1500,BALSAM ST,49.2661034239486,-123.15996904634517
8700,YUKON ST,49.265012373996754,-123.11284932674448
8500,YUKON ST,49.265012373996754,-123.11284932674448
3600,WELLINGTON AVE,49.24291536716827,-123.03707664043952
2400,ALBERTA ST,49.22466096360293,-123.1130356940569
1500,ST GEORGE ST,49.21153931821845,-123.09429233756627
4400,FRASER ST,49.26197907672559,-123.08913300412429
5600,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
800,E PENDER ST,49.2802225,-123.02352404999999
5600,HAROLD ST,49.2330403978018,-123.03548368985359
2700,FRANKLIN ST,49.28230491145681,-123.08022185053078
1900,FIR ST,49.26508537593947,-123.14080772960756
400,W 26TH AVE,49.2480867009898,-123.12358009918596
6500,FREDERICK ST,49.225011834282405,-123.09198372346032
300,E 17TH AVE,49.25540039327931,-123.08172342164268
2000,NAPIER ST,49.274978787421794,-123.05172873714271
2100,W 39TH AVE,49.235554926683946,-123.12044643681361
500,W 14TH AVE,49.25867062193298,-123.12341669858058
800,DUNLEVY AVE,49.28264446885062,-123.09534123497272
200,BURRARD ST,49.2878057,-123.1153441
6300,CHESTER ST,49.231715907876804,-123.08921971318185
2300,ONTARIO ST,49.24747198861629,-123.10505632911918
200,W 6TH AVE,49.266263496690875,-123.14330665670455
1800,YORK AVE,49.2716381118561,-123.1516271486822
2500,W 3RD AVE,49.26885462785312,-123.13918976627207
2000,YORK AVE,49.2716381118561,-123.1516271486822
1300,W 71ST AVE,49.206891691580495,-123.12821450354454
400,W 40TH AVE,49.23469109477009,-123.10818478670687
4900,CAMBIE ST,49.2492150960783,-123.11539090524424
400,W 33RD AVE,49.241131821058204,-123.11968209948232
5700,DUNBAR ST,49.26602421497274,-123.18373133802886
3000,NEW BRIGHTON RD,49.2890305506115,-123.03811487280372
400,N SLOCAN ST,49.265755236429555,-123.0495334
300,N SLOCAN ST,49.265755236429555,-123.0495334
500,E HASTINGS ST,49.281125450000005,-123.0235139
1800,E 15TH AVE,49.2568325360398,-123.06761032987232
300,PRINCESS AVE,49.28257228166562,-123.09143458953567
2300,HEATHER ST,49.248436249067716,-123.1204107274682
600,DUNSMUIR ST,49.28281542265042,-123.11520663229886
2200,GRANVILLE ST,49.25901295951559,-123.13874691672915
1400,W 13TH AVE,49.260974766827346,-123.2006672182947
0,WALTER HARDWICK AVE,49.27094292125196,-123.10699140336123
2100,BALACLAVA ST,49.25874044131221,-123.17418700135971
5600,HEATHER ST,49.248436249067716,-123.1204107274682
1000,W 41ST AVE,49.2334763157178,-123.11285640861217
2700,W 5TH AVE,49.26653047663682,-123.10709823256131
2100,COLLINGWOOD ST,49.26599494672039,-123.18180200605994
1000,NICOLA ST,49.28568633466426,-123.13564419691893
2100,W BROADWAY,49.263649475047416,-123.1389344042681
700,ROBSON ST,49.29243851667212,-123.13692796815148
0,E 4TH AVE,49.26733684006582,-123.10177691347558
300,W 5TH AVE,49.26653047663682,-123.10709823256131
2900,W 5TH AVE,49.26653047663682,-123.10709823256131
2500,MAIN ST,49.26264005,-123.10057323326106
2400,QUEBEC ST,49.271086992086865,-123.10239064507557
4400,BELMONT AVE,49.275220053494,-123.21937524734957
4500,BELMONT AVE,49.275220053494,-123.21937524734957
1300,BARCLAY ST,49.285540231307856,-123.1305701744151
1300,MAPLE ST,49.2628550469776,-123.15056822932132
700,SMITHE ST,49.28209979869905,-123.12420930935966
400,THURLOW ST,49.284435007954905,-123.12510257255244
6400,FRASER ST,49.26197907672559,-123.08913300412429
5000,EARLES ST,49.23734796451669,-123.04885686011947
4200,INVERNESS ST,49.23284515702166,-123.07980512058893
7300,ROSS ST,49.23835599382899,-123.08243256151387
1200,NICOLA ST,49.28568633466426,-123.13564419691893
2400,E 54TH AVE,49.22056695901205,-123.08561643591466
900,JERVIS ST,49.28604825,-123.12965684540384
1700,BARCLAY ST,49.285540231307856,-123.1305701744151
100,W 63RD AVE,49.214151474279575,-123.14988569776027
6400,ST GEORGE ST,49.21153931821845,-123.09429233756627
5900,BALSAM ST,49.2661034239486,-123.15996904634517
5500,MACKENZIE ST,49.256604711107805,-123.17009773965682
700,E 49TH AVE,49.2250469273952,-123.05927604991112
1200,BROUGHTON ST,49.287241625731355,-123.13097537031018
900,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
2700,NAPIER ST,49.274978787421794,-123.05172873714271
2800,VENABLES ST,49.27666530364468,-123.06553965847878
900,SLOCAN ST,49.265755236429555,-123.0495334
2400,E 5TH AVE,49.266155188062044,-123.0910227225303
2000,E 7TH AVE,49.264326777945506,-123.08808173629431
2000,STAINSBURY AVE,49.25035537528628,-123.06147991817092
3100,SLOCAN ST,49.265755236429555,-123.0495334
400,W 56TH AVE,49.21988943627261,-123.13894359844812
6800,CHURCHILL ST,49.23386731854723,-123.14147301721577
1800,W 61ST AVE,49.21606009783829,-123.15193479616242
2000,W 58TH AVE,49.21822079081446,-123.13009475172687
2100,E 54TH AVE,49.22056695901205,-123.08561643591466
2200,E 46TH AVE,49.22852568251295,-123.06235902478515
2100,E 46TH AVE,49.22852568251295,-123.06235902478515
3500,RENFREW ST,49.27723629693654,-123.04405246073875
1500,STOVOLD LANE,49.28483576080266,-123.12842043127576
1600,SEE-EM-IA LANE,49.28343289739472,-123.13483940394087
1600,HENSHAW LANE,49.29039418221794,-123.14128684059123
500,W HASTINGS ST,49.281125450000005,-123.0235139
4100,MAIN ST,49.264741967509515,-123.1009572308099
2200,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
3200,E 7TH AVE,49.264326777945506,-123.08808173629431
2100,E 19TH AVE,49.25318969577162,-123.04570269440835
5700,FRASER ST,49.26197907672559,-123.08913300412429
600,E 20TH AVE,49.2525707807991,-123.07417675463365
800,PRINCESS AVE,49.28257228166562,-123.09143458953567
200,E PENDER ST,49.2802481,-123.0992491
1900,TURNER ST,49.27908428414427,-123.0427755010141
600,E 17TH AVE,49.25540039327931,-123.08172342164268
400,W 16TH AVE,49.256704567911285,-123.10745141415488
2400,SCOTIA ST,49.26808478818446,-123.09780059703978
600,E 29TH AVE,49.244623510584034,-123.05435529699095
0,E 44TH AVE,49.230143914748496,-123.09395844110165
400,E 56TH AVE,49.21919219772909,-123.09460653226955
6700,FRASER ST,49.26197907672559,-123.08913300412429
1100,MAPLE ST,49.2628550469776,-123.15056822932132
4800,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
5300,SHERBROOKE ST,49.23834590648053,-123.08131287588454
2900,ST CATHERINES ST,49.25049505885742,-123.08576061072654
2600,ST CATHERINES ST,49.25049505885742,-123.08576061072654
3900,INVERNESS ST,49.23284515702166,-123.07980512058893
700,E 20TH AVE,49.2525707807991,-123.07417675463365
300,E 16TH AVE,49.25626249883069,-123.06695746156976
6500,CAMBIE ST,49.2492150960783,-123.11539090524424
2300,WILLIAM ST,49.27402798262585,-123.07588470098692
1900,GRAVELEY ST,49.27052002648547,-123.0705910454805
2100,KINGSWAY,49.241372639934724,-123.05686279086896
1800,COMMERCIAL DRIVE,49.25649399485546,-123.06985350204602
3600,W 28TH AVE,49.247115907458166,-123.18197003463287
900,E 27TH AVE,49.246753743667234,-123.06394239970822
4900,SHERBROOKE ST,49.23834590648053,-123.08131287588454
1000,E 50TH AVE,49.224537804041546,-123.09227203069273
2200,E 55TH AVE,49.2199646270272,-123.07267484925066
3400,E 24TH AVE,49.24877964096827,-123.04036769916765
1000,LILLOOET ST,49.27533776610352,-123.0388956643526
2700,KITCHENER ST,49.272292886456704,-123.04681104341932
1500,RENFREW ST,49.27723629693654,-123.04405246073875
500,HORNBY ST,49.27775938621518,-123.12922779155286
1300,NELSON ST,49.28663422573088,-123.13439612729385
2100,SCARBORO AVE,49.21353360717975,-123.06272291213199
2200,NEWPORT AVE,49.21530029571647,-123.06268231667397
7200,STIRLING ST,49.21911625422778,-123.06071228186174
500,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
700,CAMPBELL AVE,49.27830915104351,-123.08491650108232
1300,E 16TH AVE,49.25626249883069,-123.06695746156976
5500,OAK ST,49.26495006006897,-123.12654574185166
4400,W 9TH AVE,49.26470383044751,-123.20821997119768
6200,EAST BLVD,49.23665943364037,-123.1549507860067
6400,WINDSOR ST,49.26290687922258,-123.08329920426632
700,E 38TH AVE,49.23630409107293,-123.0998267654838
1700,KINGSWAY,49.241372639934724,-123.05686279086896
2600,KINGSWAY,49.241372639934724,-123.05686279086896
3000,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
1100,KASLO ST,49.246413081290015,-123.04710411476991
4800,SLOCAN ST,49.265755236429555,-123.0495334
3100,E 52ND AVE,49.2219364009875,-123.05267072876488
6300,VIVIAN ST,49.221434211722844,-123.05050571623332
5500,RHODES ST,49.2333311371317,-123.05017020439296
3200,NOOTKA ST,49.249872602262215,-123.04161763669224
1000,W 47TH AVE,49.228769589631916,-123.13928424113324
6300,ASH ST,49.234556833243914,-123.11784027039413
2400,VINE ST,49.23984419596111,-123.15974756312896
1000,KINGSWAY,49.241372639934724,-123.05686279086896
4800,NANAIMO ST,49.278484965548074,-123.05658138859958
5800,FRASER ST,49.26197907672559,-123.08913300412429
1700,ROSEMARY BROWN LANE,49.28815141912881,-123.13137240064738
5300,BALSAM ST,49.2661034239486,-123.15996904634517
100,E 21ST AVE,49.25206438856452,-123.09978365261871
5500,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
100,E 32ND AVE,49.24169369965523,-123.08816048101498
100,E 19TH AVE,49.25318969577162,-123.04570269440835
2300,GARDEN DRIVE,49.25748097494034,-123.05824987898282
2300,NANAIMO ST,49.278484965548074,-123.05658138859958
1000,MATTHEWS AVE,49.252542811897044,-123.14221669320904
5400,COLUMBIA ST,49.26324444369478,-123.10946385027341
